Category	ID	Term	GeneRatio	adj_pval	genes
CC	GO:0043235	receptor complex	133/6111	0.02543126	"aug_v2a.03117,aug_v2a.24061,aug_v2a.20752,aug_v2a.00791,aug_v2a.21102,aug_v2a.14461,aug_v2a.19693,aug_v2a.05322,aug_v2a.21105,aug_v2a.11406,aug_v2a.05207,aug_v2a.14712,aug_v2a.06723,aug_v2a.10132,aug_v2a.08180,aug_v2a.20825,aug_v2a.09679,aug_v2a.11315,aug_v2a.01089,aug_v2a.01963,aug_v2a.18764,aug_v2a.06441,aug_v2a.05989,aug_v2a.03757,aug_v2a.23514,aug_v2a.10131,aug_v2a.13119,aug_v2a.01088,aug_v2a.15796,aug_v2a.01164,aug_v2a.18845,aug_v2a.10130,aug_v2a.07672,aug_v2a.10640,aug_v2a.21304,aug_v2a.10105,aug_v2a.09825,aug_v2a.15166,aug_v2a.00803,aug_v2a.03961,aug_v2a.09826,aug_v2a.23575,aug_v2a.08349,aug_v2a.10133,aug_v2a.19079,aug_v2a.02860,aug_v2a.10154,aug_v2a.22684,aug_v2a.17391,aug_v2a.02686,aug_v2a.19931,aug_v2a.07337,aug_v2a.05635,aug_v2a.03548,aug_v2a.16512,aug_v2a.23785,aug_v2a.13734,aug_v2a.12020,aug_v2a.04949,aug_v2a.07222,aug_v2a.13867,aug_v2a.23416,aug_v2a.07293,aug_v2a.16958,aug_v2a.14802,aug_v2a.09850,aug_v2a.09694,aug_v2a.15668,aug_v2a.21425,aug_v2a.10543,aug_v2a.06027,aug_v2a.06933,aug_v2a.21932,aug_v2a.08662,aug_v2a.21707,aug_v2a.14063,aug_v2a.22933,aug_v2a.01568,aug_v2a.04712,aug_v2a.17025,aug_v2a.13302,aug_v2a.19685,aug_v2a.06573,aug_v2a.14637,aug_v2a.19648,aug_v2a.16329,aug_v2a.12202,aug_v2a.18634,aug_v2a.11069,aug_v2a.03993,aug_v2a.02739,aug_v2a.06015,aug_v2a.05267,aug_v2a.06935,aug_v2a.23828,aug_v2a.11422,aug_v2a.18329,aug_v2a.02372,aug_v2a.20596,aug_v2a.04989,aug_v2a.15170,aug_v2a.01163,aug_v2a.18714,aug_v2a.15120,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.12000,aug_v2a.03914,aug_v2a.09910,aug_v2a.18713,aug_v2a.09851,aug_v2a.10355,aug_v2a.09849,aug_v2a.16446,aug_v2a.22133,aug_v2a.15143,aug_v2a.06132,aug_v2a.20976,aug_v2a.11189,aug_v2a.20787,aug_v2a.17049,aug_v2a.02137,aug_v2a.03992,aug_v2a.20466,aug_v2a.20744,aug_v2a.19831,aug_v2a.24099,aug_v2a.24039,aug_v2a.05560,aug_v2a.01161,aug_v2a.01138,aug_v2a.02946"
CC	GO:0098802	plasma membrane receptor complex	71/6111	0.031232081	"aug_v2a.21102,aug_v2a.19693,aug_v2a.21105,aug_v2a.11406,aug_v2a.20825,aug_v2a.01089,aug_v2a.23514,aug_v2a.13119,aug_v2a.01088,aug_v2a.15796,aug_v2a.01164,aug_v2a.07672,aug_v2a.10105,aug_v2a.09825,aug_v2a.15166,aug_v2a.09826,aug_v2a.23575,aug_v2a.19079,aug_v2a.10154,aug_v2a.17391,aug_v2a.02686,aug_v2a.19931,aug_v2a.07337,aug_v2a.05635,aug_v2a.16512,aug_v2a.12020,aug_v2a.04949,aug_v2a.07222,aug_v2a.13867,aug_v2a.07293,aug_v2a.14802,aug_v2a.09694,aug_v2a.15668,aug_v2a.21425,aug_v2a.10543,aug_v2a.06027,aug_v2a.21707,aug_v2a.17025,aug_v2a.13302,aug_v2a.06573,aug_v2a.14637,aug_v2a.11069,aug_v2a.03993,aug_v2a.02739,aug_v2a.06015,aug_v2a.05267,aug_v2a.23828,aug_v2a.11422,aug_v2a.18329,aug_v2a.20596,aug_v2a.15170,aug_v2a.01163,aug_v2a.18714,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.12000,aug_v2a.09910,aug_v2a.18713,aug_v2a.10355,aug_v2a.15143,aug_v2a.06132,aug_v2a.20976,aug_v2a.11189,aug_v2a.20787,aug_v2a.17049,aug_v2a.03992,aug_v2a.20744,aug_v2a.24099,aug_v2a.05560,aug_v2a.01161"
CC	GO:0031012	extracellular matrix	177/6111	0.031232081	"aug_v2a.07913,aug_v2a.22761,aug_v2a.18241,aug_v2a.12790,aug_v2a.18109,aug_v2a.22202,aug_v2a.14371,aug_v2a.20157,aug_v2a.19596,aug_v2a.08757,aug_v2a.02175,aug_v2a.14602,aug_v2a.06359,aug_v2a.09259,aug_v2a.15033,aug_v2a.09536,aug_v2a.14514,aug_v2a.07809,aug_v2a.07101,aug_v2a.15317,aug_v2a.01277,aug_v2a.03032,aug_v2a.19508,aug_v2a.14792,aug_v2a.04405,aug_v2a.13392,aug_v2a.13458,aug_v2a.03033,aug_v2a.19637,aug_v2a.21800,aug_v2a.07078,aug_v2a.13906,aug_v2a.00735,aug_v2a.14580,aug_v2a.00161,aug_v2a.10842,aug_v2a.12523,aug_v2a.18630,aug_v2a.19507,aug_v2a.23259,aug_v2a.06463,aug_v2a.10438,aug_v2a.14476,aug_v2a.09132,aug_v2a.01583,aug_v2a.09818,aug_v2a.16491,aug_v2a.12522,aug_v2a.22704,aug_v2a.10969,aug_v2a.22558,aug_v2a.14149,aug_v2a.20440,aug_v2a.11138,aug_v2a.08253,aug_v2a.18396,aug_v2a.10227,aug_v2a.05628,aug_v2a.01652,aug_v2a.05395,aug_v2a.11169,aug_v2a.14769,aug_v2a.10906,aug_v2a.12806,aug_v2a.06055,aug_v2a.16698,aug_v2a.01708,aug_v2a.24035,aug_v2a.10968,aug_v2a.23198,aug_v2a.00668,aug_v2a.17109,aug_v2a.03077,aug_v2a.10136,aug_v2a.17526,aug_v2a.14620,aug_v2a.02396,aug_v2a.02178,aug_v2a.01816,aug_v2a.10454,aug_v2a.13459,aug_v2a.22439,aug_v2a.01409,aug_v2a.15915,aug_v2a.08393,aug_v2a.19104,aug_v2a.17842,aug_v2a.03024,aug_v2a.19174,aug_v2a.09582,aug_v2a.01444,aug_v2a.11844,aug_v2a.09586,aug_v2a.03663,aug_v2a.18748,aug_v2a.19636,aug_v2a.10189,aug_v2a.12367,aug_v2a.09584,aug_v2a.10904,aug_v2a.14721,aug_v2a.16465,aug_v2a.04421,aug_v2a.07797,aug_v2a.02892,aug_v2a.02177,aug_v2a.16464,aug_v2a.09813,aug_v2a.21164,aug_v2a.16173,aug_v2a.03888,aug_v2a.12560,aug_v2a.00928,aug_v2a.04788,aug_v2a.02174,aug_v2a.14356,aug_v2a.13189,aug_v2a.19725,aug_v2a.07740,aug_v2a.06175,aug_v2a.20011,aug_v2a.01218,aug_v2a.19432,aug_v2a.08251,aug_v2a.21574,aug_v2a.05808,aug_v2a.11010,aug_v2a.17656,aug_v2a.23792,aug_v2a.02069,aug_v2a.21887,aug_v2a.04075,aug_v2a.19196,aug_v2a.05957,aug_v2a.11950,aug_v2a.17395,aug_v2a.04825,aug_v2a.09348,aug_v2a.06361,aug_v2a.01396,aug_v2a.03981,aug_v2a.15793,aug_v2a.12714,aug_v2a.01960,aug_v2a.23658,aug_v2a.24601,aug_v2a.01279,aug_v2a.07845,aug_v2a.06509,aug_v2a.03379,aug_v2a.06483,aug_v2a.14590,aug_v2a.13790,aug_v2a.08800,aug_v2a.06176,aug_v2a.04076,aug_v2a.20277,aug_v2a.09446,aug_v2a.01927,aug_v2a.02263,aug_v2a.00823,aug_v2a.08609,aug_v2a.20443,aug_v2a.22961,aug_v2a.23001,aug_v2a.00076,aug_v2a.05377,aug_v2a.13735,aug_v2a.03709,aug_v2a.21093,aug_v2a.15148,aug_v2a.17018,aug_v2a.05022,aug_v2a.05562,aug_v2a.12022,aug_v2a.22670,aug_v2a.10187"
CC	GO:1902710	GABA receptor complex	21/6111	0.032443178	"aug_v2a.19693,aug_v2a.05322,aug_v2a.14712,aug_v2a.11315,aug_v2a.01089,aug_v2a.01088,aug_v2a.18845,aug_v2a.08349,aug_v2a.22684,aug_v2a.09850,aug_v2a.18634,aug_v2a.15170,aug_v2a.18714,aug_v2a.15685,aug_v2a.15790,aug_v2a.09298,aug_v2a.09851,aug_v2a.09849,aug_v2a.22133,aug_v2a.05560,aug_v2a.01138"
CC	GO:0098793	presynapse	129/6111	0.039460145	"aug_v2a.15777,aug_v2a.01542,aug_v2a.22592,aug_v2a.09041,aug_v2a.09043,aug_v2a.14712,aug_v2a.02596,aug_v2a.07330,aug_v2a.13895,aug_v2a.05674,aug_v2a.03345,aug_v2a.07331,aug_v2a.01089,aug_v2a.03256,aug_v2a.15654,aug_v2a.02080,aug_v2a.09042,aug_v2a.03344,aug_v2a.05608,aug_v2a.13514,aug_v2a.17606,aug_v2a.16202,aug_v2a.10638,aug_v2a.11087,aug_v2a.14682,aug_v2a.16877,aug_v2a.02418,aug_v2a.19644,aug_v2a.21698,aug_v2a.02237,aug_v2a.10154,aug_v2a.22794,aug_v2a.19435,aug_v2a.21824,aug_v2a.06398,aug_v2a.10310,aug_v2a.09745,aug_v2a.08735,aug_v2a.23892,aug_v2a.16512,aug_v2a.03234,aug_v2a.11810,aug_v2a.04788,aug_v2a.10560,aug_v2a.05583,aug_v2a.23071,aug_v2a.07402,aug_v2a.16810,aug_v2a.14245,aug_v2a.01956,aug_v2a.12373,aug_v2a.04925,aug_v2a.21534,aug_v2a.22699,aug_v2a.14989,aug_v2a.10309,aug_v2a.04236,aug_v2a.00193,aug_v2a.08838,aug_v2a.17688,aug_v2a.04847,aug_v2a.17456,aug_v2a.14373,aug_v2a.07498,aug_v2a.10015,aug_v2a.07932,aug_v2a.24262,aug_v2a.00308,aug_v2a.05152,aug_v2a.00822,aug_v2a.07475,aug_v2a.04534,aug_v2a.19599,aug_v2a.22938,aug_v2a.22521,aug_v2a.06475,aug_v2a.15331,aug_v2a.18585,aug_v2a.16269,aug_v2a.15503,aug_v2a.14637,aug_v2a.11190,aug_v2a.12202,aug_v2a.05672,aug_v2a.02493,aug_v2a.10558,aug_v2a.07461,aug_v2a.08623,aug_v2a.02350,aug_v2a.18358,aug_v2a.07626,aug_v2a.11422,aug_v2a.21482,aug_v2a.03008,aug_v2a.20886,aug_v2a.01753,aug_v2a.08485,aug_v2a.08078,aug_v2a.04989,aug_v2a.18471,aug_v2a.04604,aug_v2a.14313,aug_v2a.05371,aug_v2a.18713,aug_v2a.01464,aug_v2a.10355,aug_v2a.14884,aug_v2a.02083,aug_v2a.02595,aug_v2a.10269,aug_v2a.12196,aug_v2a.09937,aug_v2a.20976,aug_v2a.07500,aug_v2a.05377,aug_v2a.20787,aug_v2a.13133,aug_v2a.17049,aug_v2a.08516,aug_v2a.02155,aug_v2a.01043,aug_v2a.20744,aug_v2a.24099,aug_v2a.01968,aug_v2a.10100,aug_v2a.20934,aug_v2a.01822,aug_v2a.13783,aug_v2a.01138"
CC	GO:0030934	anchoring collagen complex	10/6111	0.04109335	"aug_v2a.04405,aug_v2a.12522,aug_v2a.17526,aug_v2a.01816,aug_v2a.19174,aug_v2a.10904,aug_v2a.02892,aug_v2a.06483,aug_v2a.23001,aug_v2a.03709"
BP	GO:0007186	G protein-coupled receptor signaling pathway	186/5334	1.63E-06	"aug_v2a.03955,aug_v2a.24061,aug_v2a.09835,aug_v2a.08964,aug_v2a.03059,aug_v2a.19693,aug_v2a.05322,aug_v2a.12053,aug_v2a.09821,aug_v2a.07943,aug_v2a.14712,aug_v2a.22124,aug_v2a.08583,aug_v2a.21686,aug_v2a.13048,aug_v2a.16085,aug_v2a.14910,aug_v2a.13305,aug_v2a.01089,aug_v2a.00549,aug_v2a.02216,aug_v2a.16673,aug_v2a.04466,aug_v2a.19541,aug_v2a.21565,aug_v2a.19965,aug_v2a.15654,aug_v2a.17096,aug_v2a.02620,aug_v2a.08960,aug_v2a.24008,aug_v2a.01088,aug_v2a.03532,aug_v2a.15633,aug_v2a.05731,aug_v2a.18723,aug_v2a.16202,aug_v2a.10865,aug_v2a.00834,aug_v2a.18174,aug_v2a.03526,aug_v2a.11789,aug_v2a.04465,aug_v2a.14682,aug_v2a.16488,aug_v2a.01473,aug_v2a.20909,aug_v2a.08644,aug_v2a.07599,aug_v2a.08349,aug_v2a.03663,aug_v2a.19644,aug_v2a.11770,aug_v2a.22794,aug_v2a.19435,aug_v2a.11217,aug_v2a.06735,aug_v2a.03050,aug_v2a.08248,aug_v2a.01923,aug_v2a.05367,aug_v2a.17911,aug_v2a.09745,aug_v2a.05110,aug_v2a.02403,aug_v2a.00234,aug_v2a.13304,aug_v2a.08451,aug_v2a.08151,aug_v2a.02631,aug_v2a.17937,aug_v2a.14112,aug_v2a.11966,aug_v2a.14019,aug_v2a.14270,aug_v2a.17952,aug_v2a.09850,aug_v2a.04828,aug_v2a.00646,aug_v2a.18092,aug_v2a.17454,aug_v2a.06064,aug_v2a.11807,aug_v2a.02630,aug_v2a.00973,aug_v2a.09869,aug_v2a.10012,aug_v2a.21238,aug_v2a.18916,aug_v2a.22863,aug_v2a.14160,aug_v2a.15167,aug_v2a.07932,aug_v2a.00233,aug_v2a.22892,aug_v2a.12011,aug_v2a.24085,aug_v2a.08662,aug_v2a.22933,aug_v2a.05445,aug_v2a.18292,aug_v2a.13532,aug_v2a.01568,aug_v2a.19599,aug_v2a.07412,aug_v2a.05957,aug_v2a.08276,aug_v2a.00833,aug_v2a.14159,aug_v2a.15331,aug_v2a.22795,aug_v2a.10260,aug_v2a.12969,aug_v2a.14472,aug_v2a.23793,aug_v2a.17552,aug_v2a.15804,aug_v2a.04019,aug_v2a.16256,aug_v2a.14760,aug_v2a.23406,aug_v2a.02493,aug_v2a.20885,aug_v2a.18634,aug_v2a.04494,aug_v2a.01565,aug_v2a.10823,aug_v2a.23480,aug_v2a.05182,aug_v2a.06960,aug_v2a.05267,aug_v2a.11936,aug_v2a.16791,aug_v2a.20518,aug_v2a.19549,aug_v2a.03501,aug_v2a.09646,aug_v2a.17814,aug_v2a.04989,aug_v2a.15170,aug_v2a.18714,aug_v2a.16253,aug_v2a.15685,aug_v2a.17953,aug_v2a.15790,aug_v2a.09298,aug_v2a.15102,aug_v2a.00048,aug_v2a.21514,aug_v2a.18713,aug_v2a.08250,aug_v2a.18584,aug_v2a.09350,aug_v2a.09851,aug_v2a.10355,aug_v2a.07174,aug_v2a.08348,aug_v2a.09849,aug_v2a.01291,aug_v2a.04276,aug_v2a.03417,aug_v2a.22133,aug_v2a.23842,aug_v2a.06018,aug_v2a.19629,aug_v2a.01306,aug_v2a.05880,aug_v2a.09023,aug_v2a.09056,aug_v2a.19831,aug_v2a.24099,aug_v2a.19564,aug_v2a.24039,aug_v2a.13912,aug_v2a.08936,aug_v2a.22619,aug_v2a.01085,aug_v2a.20910,aug_v2a.09185,aug_v2a.05560,aug_v2a.13270,aug_v2a.19242,aug_v2a.23754,aug_v2a.18083,aug_v2a.24568,aug_v2a.01138"
BP	GO:0007600	sensory perception	195/5334	2.93E-05	"aug_v2a.03955,aug_v2a.04219,aug_v2a.04039,aug_v2a.12790,aug_v2a.05837,aug_v2a.23721,aug_v2a.21102,aug_v2a.05804,aug_v2a.01363,aug_v2a.11451,aug_v2a.18202,aug_v2a.12429,aug_v2a.04553,aug_v2a.14535,aug_v2a.03450,aug_v2a.14712,aug_v2a.15317,aug_v2a.17865,aug_v2a.12207,aug_v2a.19508,aug_v2a.07458,aug_v2a.21206,aug_v2a.07397,aug_v2a.19637,aug_v2a.00468,aug_v2a.00241,aug_v2a.07662,aug_v2a.04435,aug_v2a.00425,aug_v2a.05803,aug_v2a.05328,aug_v2a.21772,aug_v2a.19507,aug_v2a.00327,aug_v2a.10438,aug_v2a.09132,aug_v2a.01583,aug_v2a.19953,aug_v2a.10969,aug_v2a.00872,aug_v2a.16075,aug_v2a.16238,aug_v2a.14769,aug_v2a.12806,aug_v2a.01708,aug_v2a.15654,aug_v2a.12509,aug_v2a.11366,aug_v2a.02779,aug_v2a.20417,aug_v2a.10136,aug_v2a.13514,aug_v2a.15933,aug_v2a.22439,aug_v2a.15613,aug_v2a.01409,aug_v2a.11789,aug_v2a.14902,aug_v2a.09156,aug_v2a.05809,aug_v2a.07620,aug_v2a.02041,aug_v2a.04730,aug_v2a.10189,aug_v2a.12507,aug_v2a.12653,aug_v2a.00688,aug_v2a.12991,aug_v2a.04552,aug_v2a.21783,aug_v2a.12510,aug_v2a.17911,aug_v2a.03980,aug_v2a.22366,aug_v2a.16512,aug_v2a.02403,aug_v2a.06109,aug_v2a.06574,aug_v2a.14355,aug_v2a.13304,aug_v2a.00073,aug_v2a.21202,aug_v2a.00928,aug_v2a.04788,aug_v2a.07222,aug_v2a.02631,aug_v2a.07940,aug_v2a.11966,aug_v2a.03279,aug_v2a.20303,aug_v2a.12413,aug_v2a.04925,aug_v2a.10658,aug_v2a.09850,aug_v2a.02630,aug_v2a.07498,aug_v2a.05190,aug_v2a.24587,aug_v2a.14542,aug_v2a.21425,aug_v2a.03869,aug_v2a.09088,aug_v2a.22892,aug_v2a.05152,aug_v2a.05808,aug_v2a.08662,aug_v2a.03738,aug_v2a.14063,aug_v2a.05445,aug_v2a.03611,aug_v2a.11404,aug_v2a.03957,aug_v2a.04075,aug_v2a.01302,aug_v2a.07048,aug_v2a.02402,aug_v2a.18585,aug_v2a.19625,aug_v2a.23422,aug_v2a.17439,aug_v2a.15971,aug_v2a.01465,aug_v2a.14637,aug_v2a.03057,aug_v2a.01800,aug_v2a.01396,aug_v2a.03981,aug_v2a.12202,aug_v2a.01571,aug_v2a.09306,aug_v2a.18949,aug_v2a.20885,aug_v2a.11069,aug_v2a.19411,aug_v2a.16758,aug_v2a.05185,aug_v2a.06299,aug_v2a.12859,aug_v2a.03789,aug_v2a.09696,aug_v2a.11623,aug_v2a.02659,aug_v2a.02372,aug_v2a.10282,aug_v2a.08485,aug_v2a.07845,aug_v2a.12802,aug_v2a.16021,aug_v2a.04604,aug_v2a.05186,aug_v2a.19148,aug_v2a.13790,aug_v2a.06176,aug_v2a.01464,aug_v2a.10496,aug_v2a.22872,aug_v2a.08784,aug_v2a.08348,aug_v2a.00145,aug_v2a.08783,aug_v2a.11086,aug_v2a.02193,aug_v2a.06017,aug_v2a.23245,aug_v2a.09849,aug_v2a.22133,aug_v2a.15713,aug_v2a.23808,aug_v2a.12965,aug_v2a.05425,aug_v2a.00069,aug_v2a.20296,aug_v2a.15414,aug_v2a.05377,aug_v2a.03973,aug_v2a.20787,aug_v2a.23246,aug_v2a.14761,aug_v2a.12512,aug_v2a.01466,aug_v2a.02155,aug_v2a.14561,aug_v2a.01043,aug_v2a.20744,aug_v2a.17083,aug_v2a.07275,aug_v2a.21093,aug_v2a.08936,aug_v2a.09658,aug_v2a.03852,aug_v2a.01161,aug_v2a.21442,aug_v2a.23601,aug_v2a.10873,aug_v2a.01138"
BP	GO:0032963	collagen metabolic process	43/5334	3.86E-05	"aug_v2a.14371,aug_v2a.09536,aug_v2a.04405,aug_v2a.03033,aug_v2a.16598,aug_v2a.22942,aug_v2a.12522,aug_v2a.11138,aug_v2a.10906,aug_v2a.10145,aug_v2a.15633,aug_v2a.17526,aug_v2a.01816,aug_v2a.15915,aug_v2a.08393,aug_v2a.03024,aug_v2a.19174,aug_v2a.10904,aug_v2a.16681,aug_v2a.02892,aug_v2a.02556,aug_v2a.03888,aug_v2a.16512,aug_v2a.16484,aug_v2a.04682,aug_v2a.09694,aug_v2a.16403,aug_v2a.12491,aug_v2a.21887,aug_v2a.22387,aug_v2a.11950,aug_v2a.18830,aug_v2a.06483,aug_v2a.12077,aug_v2a.18035,aug_v2a.14119,aug_v2a.23001,aug_v2a.19857,aug_v2a.22256,aug_v2a.03709,aug_v2a.02358,aug_v2a.10187,aug_v2a.07760"
BP	GO:0044057	regulation of system process	146/5334	3.86E-05	"aug_v2a.24061,aug_v2a.08964,aug_v2a.01918,aug_v2a.20157,aug_v2a.12053,aug_v2a.07456,aug_v2a.21686,aug_v2a.00584,aug_v2a.09683,aug_v2a.23500,aug_v2a.01963,aug_v2a.01916,aug_v2a.03131,aug_v2a.05369,aug_v2a.22367,aug_v2a.06107,aug_v2a.03470,aug_v2a.05395,aug_v2a.02620,aug_v2a.19183,aug_v2a.20390,aug_v2a.01164,aug_v2a.04200,aug_v2a.09468,aug_v2a.16607,aug_v2a.11789,aug_v2a.16718,aug_v2a.16488,aug_v2a.12033,aug_v2a.10235,aug_v2a.06099,aug_v2a.12713,aug_v2a.19644,aug_v2a.07538,aug_v2a.04730,aug_v2a.22794,aug_v2a.19435,aug_v2a.06735,aug_v2a.23571,aug_v2a.17743,aug_v2a.16996,aug_v2a.07646,aug_v2a.08962,aug_v2a.06243,aug_v2a.17911,aug_v2a.18616,aug_v2a.09745,aug_v2a.16512,aug_v2a.08212,aug_v2a.02165,aug_v2a.13304,aug_v2a.03884,aug_v2a.22443,aug_v2a.08817,aug_v2a.12665,aug_v2a.04745,aug_v2a.18476,aug_v2a.11966,aug_v2a.23071,aug_v2a.20065,aug_v2a.16810,aug_v2a.04925,aug_v2a.17538,aug_v2a.01994,aug_v2a.09757,aug_v2a.04867,aug_v2a.09447,aug_v2a.22176,aug_v2a.12337,aug_v2a.14542,aug_v2a.14932,aug_v2a.21574,aug_v2a.06933,aug_v2a.22892,aug_v2a.18027,aug_v2a.05152,aug_v2a.01814,aug_v2a.14063,aug_v2a.22933,aug_v2a.03611,aug_v2a.09220,aug_v2a.00822,aug_v2a.01568,aug_v2a.19599,aug_v2a.05957,aug_v2a.22724,aug_v2a.18002,aug_v2a.16269,aug_v2a.17439,aug_v2a.15503,aug_v2a.14637,aug_v2a.11773,aug_v2a.11190,aug_v2a.02493,aug_v2a.06203,aug_v2a.00844,aug_v2a.15068,aug_v2a.02350,aug_v2a.18830,aug_v2a.01642,aug_v2a.07307,aug_v2a.07626,aug_v2a.21170,aug_v2a.11623,aug_v2a.02659,aug_v2a.23815,aug_v2a.20518,aug_v2a.16855,aug_v2a.20886,aug_v2a.22788,aug_v2a.09620,aug_v2a.02320,aug_v2a.08485,aug_v2a.08078,aug_v2a.01163,aug_v2a.00512,aug_v2a.05186,aug_v2a.12000,aug_v2a.12077,aug_v2a.18035,aug_v2a.01464,aug_v2a.16481,aug_v2a.14119,aug_v2a.08348,aug_v2a.02193,aug_v2a.03417,aug_v2a.15713,aug_v2a.08705,aug_v2a.15408,aug_v2a.20787,aug_v2a.19862,aug_v2a.12129,aug_v2a.20744,aug_v2a.19831,aug_v2a.09024,aug_v2a.05178,aug_v2a.24039,aug_v2a.17608,aug_v2a.12336,aug_v2a.01917,aug_v2a.15148,aug_v2a.00009,aug_v2a.03243,aug_v2a.21630,aug_v2a.23601,aug_v2a.11793"
BP	GO:0030574	collagen catabolic process	29/5334	3.86E-05	"aug_v2a.14371,aug_v2a.09536,aug_v2a.04405,aug_v2a.03033,aug_v2a.22942,aug_v2a.12522,aug_v2a.10906,aug_v2a.10145,aug_v2a.17526,aug_v2a.01816,aug_v2a.15915,aug_v2a.03024,aug_v2a.19174,aug_v2a.10904,aug_v2a.16681,aug_v2a.02892,aug_v2a.02556,aug_v2a.09694,aug_v2a.16403,aug_v2a.12491,aug_v2a.22387,aug_v2a.06483,aug_v2a.23001,aug_v2a.19857,aug_v2a.22256,aug_v2a.03709,aug_v2a.02358,aug_v2a.10187,aug_v2a.07760"
BP	GO:0015893	drug transport	77/5334	9.22E-05	"aug_v2a.15294,aug_v2a.09101,aug_v2a.17790,aug_v2a.13591,aug_v2a.12568,aug_v2a.00584,aug_v2a.00468,aug_v2a.13165,aug_v2a.09683,aug_v2a.01089,aug_v2a.19494,aug_v2a.06100,aug_v2a.06107,aug_v2a.24432,aug_v2a.08778,aug_v2a.02080,aug_v2a.03344,aug_v2a.13514,aug_v2a.10865,aug_v2a.01164,aug_v2a.15572,aug_v2a.12567,aug_v2a.07835,aug_v2a.03194,aug_v2a.10775,aug_v2a.04730,aug_v2a.21698,aug_v2a.02237,aug_v2a.19900,aug_v2a.08301,aug_v2a.00756,aug_v2a.02296,aug_v2a.03832,aug_v2a.04867,aug_v2a.09993,aug_v2a.14373,aug_v2a.10015,aug_v2a.18233,aug_v2a.23631,aug_v2a.07677,aug_v2a.16997,aug_v2a.15104,aug_v2a.21059,aug_v2a.18585,aug_v2a.08605,aug_v2a.09306,aug_v2a.04105,aug_v2a.04934,aug_v2a.08432,aug_v2a.02350,aug_v2a.16213,aug_v2a.14949,aug_v2a.23587,aug_v2a.24130,aug_v2a.01163,aug_v2a.12392,aug_v2a.12000,aug_v2a.04032,aug_v2a.09102,aug_v2a.09075,aug_v2a.24006,aug_v2a.13031,aug_v2a.22402,aug_v2a.02151,aug_v2a.02155,aug_v2a.01043,aug_v2a.15150,aug_v2a.04330,aug_v2a.16634,aug_v2a.15629,aug_v2a.19067,aug_v2a.24568,aug_v2a.16355,aug_v2a.01822,aug_v2a.23601,aug_v2a.06758,aug_v2a.10471"
